186.73,188.71,186.0,186.3
185.57,186.33,184.94,185.54
184.81,185.03,183.1,184.66
184.39,184.48,182.31,182.54
182.2,182.27,180.27,181.59
183.23,183.72,181.2,181.31
180.73,182.81,180.5,182.32
181.86,181.91,178.38,180.55
179.48,179.61,177.35,179.16
180.36,182.0,179.32,180.0
179.83,181.6,179.5,181.07
181.79,182.36,180.35,180.52
185.77,188.97,184.75,188.52
187.91,190.52,187.67,189.98
188.63,192.3,188.52,191.93
191.33,192.24,189.61,191.73
191.79,192.79,190.47,190.98
190.01,191.77,189.81,190.46
189.39,192.73,188.22,192.5
193.09,193.1,191.0,192.6
193.21,194.81,192.41,192.62
192.72,193.33,191.33,191.53
192.93,194.13,192.54,193.64
192.48,193.76,192.0,192.82
192.45,194.14,191.97,193.35
192.78,193.58,191.73,192.95
193.03,194.46,192.55,193.13
191.76,192.43,191.28,192.42
193.31,193.69,191.74,192.62
191.76,192.6,190.83,192.22
192.31,193.44,191.26,192.25
192.61,193.25,192.0,193.02
193.71,193.86,192.3,193.42
193.73,194.24,192.46,193.39
193.03,194.74,192.75,193.87
193.87,199.23,193.28,197.61
198.38,198.56,196.61,197.76
196.78,198.71,196.1,197.53
197.75,198.96,197.43,197.98
197.86,199.17,196.45,196.73
197.23,198.47,196.93,197.53
197.1,198.89,197.06,198.81
198.36,201.19,198.3,200.66
199.14,199.64,196.81,197.26
198.09,198.57,197.31,197.77
199.24,199.99,198.65,199.81
199.98,201.1,199.72,200.62
200.93,201.57,200.23,201.0
201.72,203.9,201.61,203.78
203.78,205.15,203.64,204.72
204.94,206.18,204.74,206.0
207.03,207.52,206.01,206.01
205.71,206.53,204.5,205.72
204.74,205.0,203.7,204.25
204.32,205.77,204.3,204.69
204.0,205.99,203.96,205.49
205.89,205.96,204.56,205.48
206.45,207.92,206.32,207.77
208.46,208.66,207.0,207.18
207.44,208.69,206.27,207.29
206.09,208.5,206.02,208.27
208.74,209.12,208.01,208.65
208.96,209.69,208.09,209.47
209.31,210.69,208.54,209.5
206.22,206.98,205.19,206.05
205.15,205.68,204.46,205.47
204.4,206.17,203.37,204.94
204.94,205.74,202.17,202.33
203.99,204.32,202.46,202.58
202.8,205.56,202.35,205.32
204.32,204.65,202.8,202.8
204.74,205.97,202.72,202.72
204.57,207.64,204.15,207.45
202.43,204.07,200.0,200.13
200.03,201.26,197.52,199.51
199.83,200.12,199.09,199.6
197.89,199.1,196.79,198.62
199.06,202.48,198.87,200.0
202.02,203.69,201.8,203.57
203.4,206.21,203.4,205.58
206.47,208.17,205.91,206.81
206.71,207.96,206.32,207.08
207.18,208.93,206.71,208.0
206.97,208.27,206.91,208.06
208.27,208.92,206.55,207.24
206.47,207.11,204.4,204.99
203.96,204.77,202.9,203.75
202.44,203.06,199.72,201.48
199.99,203.0,199.06,201.23
201.0,203.25,200.02,200.6
199.96,202.12,199.95,201.17
199.92,200.71,198.56,199.44
199.44,201.47,198.76,199.04
199.42,201.35,198.18,199.73
199.67,200.79,197.64,197.89
198.78,198.78,195.16,195.88
195.98,197.93,194.63,197.76
198.04,198.26,196.06,196.82
195.53,196.49,193.2,196.12
195.99,196.28,194.0,196.09
195.11,196.0,194.0,194.3
195.22,198.08,195.22,196.46
194.8,195.47,193.77,194.53
194.1,194.93,192.0,192.9
190.12,191.72,188.6,189.08
188.34,189.38,187.0,188.54
187.92,189.85,187.56,189.2
190.78,194.0,190.02,193.99
195.28,195.83,193.94,194.44
193.71,195.14,192.7,195.14
196.6,196.7,192.37,192.51
192.14,194.67,192.14,194.55
194.36,195.19,192.34,193.1
193.0,195.83,192.74,195.1
196.08,199.27,195.4,199.1
197.57,199.64,197.17,198.29
198.83,199.99,198.8,198.93
198.7,199.74,197.5,198.78
199.07,199.45,193.19,193.39
193.87,194.88,193.22,193.7
192.48,193.39,191.68,192.86
193.54,193.68,190.75,191.95
192.14,193.7,190.9,193.0
191.23,192.08,188.9,191.4
194.55,195.81,192.41,195.58
196.36,197.2,194.85,195.83
195.46,196.34,194.91,195.93
194.88,196.85,193.63,195.29
193.92,193.94,189.74,191.41
190.76,191.0,188.05,189.67
190.3,191.14,185.6,186.26
186.22,187.36,183.51,185.25
184.25,184.39,181.85,183.09
183.46,186.33,183.03,186.01
185.58,186.1,184.58,184.79
185.73,186.29,183.2,183.65
184.15,188.59,183.55,188.25
193.4,196.85,192.97,195.34
194.09,194.9,192.17,192.45
189.78,191.3,188.2,190.83
190.92,191.32,188.56,190.34
190.31,192.77,189.32,191.08
193.49,194.95,192.57,193.95
195.1,197.41,193.95,196.39
196.32,197.84,195.92,196.68
196.5,197.58,195.88,195.98
196.96,197.85,194.72,195.18
194.12,196.6,193.02,194.45
196.48,198.95,196.16,198.52
198.76,199.94,198.52,198.76
199.43,200.88,198.8,199.93
198.27,199.69,198.16,199.03
198.62,199.46,197.89,198.42
197.87,199.37,197.24,199.29
198.88,199.98,197.79,199.01
198.88,199.33,197.72,198.29
198.9,199.33,197.92,198.4
198.77,201.32,198.12,200.84
201.08,202.0,200.66,201.22
200.69,201.13,200.03,200.5
200.99,201.0,198.37,198.65
198.64,198.65,196.9,197.25
197.04,197.37,195.44,195.7
194.96,198.11,194.2,197.77
197.96,198.3,195.61,195.69
195.56,196.11,194.5,194.87
195.13,196.04,194.9,195.08
194.77,195.47,193.18,193.37
194.31,195.95,193.46,194.85
196.61,197.17,193.25,194.54
194.41,195.85,193.89,195.04
196.26,199.46,196.11,199.1
199.12,199.5,198.08,199.5
199.39,201.82,198.73,200.95
200.55,203.46,200.51,203.27
203.52,204.65,202.96,203.77
204.38,206.81,203.46,206.36
206.24,207.65,206.05,206.81
205.55,207.99,205.55,207.15
206.88,207.88,206.48,207.07
207.55,207.57,206.01,206.43
205.85,206.99,205.3,206.18
207.36,207.94,205.92,205.98
205.02,206.06,204.9,205.29
205.6,207.32,204.95,204.98
205.05,205.98,203.9,204.0
204.37,206.9,204.14,205.91
205.66,208.32,205.31,207.45
208.01,211.75,207.94,210.47
210.96,211.47,208.5,209.84
209.94,211.3,209.3,210.51
210.28,210.97,208.53,210.39
211.15,211.79,210.06,210.59
210.02,210.64,209.21,209.82
209.95,210.74,207.7,207.99
207.82,208.23,205.05,205.82
206.57,207.27,205.63,205.76
205.64,207.96,205.56,207.8
208.88,209.4,207.82,208.93
209.94,211.0,209.47,211.0
201.21,203.41,198.55,200.63
199.91,200.14,194.07,194.96
195.29,196.08,193.18,193.36
193.71,194.68,192.44,194.4
193.53,194.0,190.94,191.25
192.44,193.29,190.56,190.72
191.41,192.44,190.71,191.6
191.49,193.87,191.47,193.27
194.8,196.41,193.63,194.53
194.68,197.89,194.55,197.15
197.53,198.0,193.29,193.43
192.36,194.97,192.01,194.14
195.26,196.75,194.68,195.07
193.36,193.68,191.16,191.16
191.4,191.81,190.09,190.1
189.85,191.64,188.88,189.64
190.03,190.77,187.41,189.25
188.39,190.88,188.25,188.32
189.14,189.27,185.28,185.51
185.83,187.2,184.78,185.85
186.33,187.56,185.1,186.94
188.62,190.39,188.3,190.35
189.88,190.11,188.25,189.2
189.3,190.89,188.95,190.29
191.0,193.49,190.8,193.49
192.45,193.37,191.77,192.88
192.08,193.05,191.0,191.23
190.98,192.04,189.27,191.98
192.75,192.9,190.2,191.53
191.75,192.0,189.5,190.07
190.76,191.3,188.36,189.48
189.71,190.75,189.02,189.36
189.01,189.46,186.94,188.65
189.17,190.18,188.41,189.7
190.14,192.2,190.11,191.95
192.17,193.54,191.65,192.62
193.18,194.8,193.15,194.2
194.6,194.75,192.46,192.95
192.18,193.05,191.37,191.99
191.69,193.4,191.26,191.76
191.76,193.91,191.76,193.62
193.85,195.92,193.84,195.69
195.46,196.45,195.0,195.08
194.47,194.95,193.16,194.77
193.1,194.5,191.57,193.42
193.05,193.83,192.02,192.4
192.21,193.53,190.95,191.95
191.53,193.28,190.7,192.71
191.11,192.22,189.83,189.83
189.23,191.68,188.84,191.55
194.09,196.35,193.8,196.35
195.67,196.29,194.44,195.27
194.19,194.46,192.78,193.99
193.4,193.78,192.34,193.14
192.92,193.3,191.6,192.87
193.48,193.49,191.65,192.32
192.65,192.96,191.28,192.88
194.15,195.0,192.9,194.45
192.82,193.28,191.75,192.62
191.31,192.73,190.39,192.5
192.0,193.18,191.35,192.59
193.85,194.46,193.24,193.65
194.03,195.0,193.8,194.47
194.36,196.08,194.01,196.08
203.5,208.58,203.36,204.72
203.91,205.06,203.08,204.42
204.45,205.18,204.13,204.97
204.85,206.22,204.29,204.93
204.34,205.73,203.64,203.9
203.69,204.88,203.19,203.52
203.32,204.47,202.96,203.07
204.65,205.35,203.84,205.18
204.19,205.02,203.57,203.79
204.31,204.75,202.51,202.79
200.39,201.29,199.56,201.02
200.62,200.91,198.68,199.74
199.97,202.09,199.68,201.68
200.98,201.95,199.75,200.16
200.01,200.74,199.02,200.04
200.65,200.95,199.57,200.09
199.73,200.32,199.26,199.65
199.98,201.25,199.82,200.98
200.6,201.89,200.22,200.32
200.62,201.72,198.86,199.31
198.63,199.07,198.11,198.33
199.23,201.09,198.84,201.09
201.67,202.49,197.51,197.51
198.63,199.9,197.84,199.14
198.89,202.75,198.6,202.33
202.18,203.12,200.79,200.83
200.65,202.94,199.36,202.91
202.59,205.19,202.55,205.19
205.86,207.7,205.69,206.53
207.03,208.49,206.66,208.38
208.29,209.6,208.24,209.42
209.85,210.74,209.43,210.38
210.04,210.2,209.04,210.08
209.4,210.73,209.09,210.55
210.2,212.36,209.77,212.06
212.15,215.86,212.15,215.8
215.38,215.9,213.41,214.92
212.9,214.5,212.64,213.21
214.13,215.12,211.83,213.44
214.76,215.82,214.3,215.06
212.96,213.0,210.11,212.26
212.21,213.17,211.62,212.08
212.54,212.81,210.05,210.74
211.77,212.5,211.5,212.36
210.96,212.16,210.1,210.89
209.83,213.44,209.74,213.3
212.8,213.5,211.25,212.38
212.92,214.71,211.57,214.36
214.32,214.89,212.63,212.66
212.77,212.93,210.04,211.31
209.1,209.84,206.34,209.41
209.07,209.32,207.33,209.32
209.56,210.0,208.61,209.22
211.86,212.51,210.47,212.0
211.5,213.09,210.85,212.92
210.79,211.49,209.78,211.38
210.44,211.69,209.26,209.26
210.84,212.0,209.2,212.0
210.53,211.09,209.5,209.67
210.11,210.25,206.15,207.15
195.74,196.5,189.76,190.0
191.15,191.38,187.68,187.83
189.27,192.56,188.61,191.61
192.16,192.5,191.09,191.71
192.69,195.17,192.32,193.95
194.16,194.71,193.25,194.31
194.78,199.68,194.65,199.15
199.13,202.59,197.35,202.54
201.87,202.17,199.2,199.63
200.12,202.43,199.75,202.39
203.94,205.32,203.75,204.51
203.79,203.99,201.52,202.78
202.81,203.73,201.65,203.63
202.94,204.85,202.51,204.82
204.69,205.0,202.72,203.24
203.37,204.53,202.82,204.47
204.18,204.47,202.22,202.47
202.09,203.67,202.08,203.21
202.25,203.68,202.04,203.32
204.0,206.59,204.0,204.69
205.25,209.5,204.99,208.44
208.02,209.15,207.42,207.6
207.24,209.48,207.0,208.65
208.5,210.15,206.12,206.99
205.48,208.61,205.13,206.16
204.69,206.43,204.42,205.72
207.44,208.59,207.16,207.78
206.22,208.42,206.04,207.92
206.97,210.99,206.97,209.36
208.59,211.98,208.02,208.02
208.25,210.05,207.33,208.95
208.6,209.0,205.08,206.19
205.16,206.29,202.4,202.74
203.23,204.2,201.47,203.8
204.85,206.35,204.11,206.35
206.97,206.98,204.9,205.02
203.17,205.95,202.51,203.98
204.59,205.23,200.51,201.2
201.01,204.4,200.34,203.77
203.97,204.74,201.81,202.2
203.44,205.17,202.55,203.04
203.02,206.09,202.87,204.87
204.44,205.03,201.93,201.94
200.67,201.7,197.28,197.35
198.5,198.52,193.54,195.46
193.99,194.91,191.34,193.54
195.31,195.59,193.15,194.98
195.97,196.23,194.5,194.86
196.05,196.9,195.29,195.65
191.73,192.66,188.41,191.11
192.15,193.8,191.12,191.28
190.78,193.23,190.26,191.5
190.98,194.22,190.51,193.25
194.49,195.16,192.35,194.93
195.6,195.78,194.61,194.98
191.88,192.8,190.78,191.3
191.51,193.43,191.27,192.25
193.78,194.11,192.61,192.8
193.07,193.7,191.59,192.07
192.42,194.89,191.68,194.0
194.04,194.58,192.68,193.85
194.72,194.89,193.03,194.55
198.27,200.94,195.99,197.99
197.91,197.99,193.24,193.54
193.4,195.79,193.28,194.09
194.21,196.43,194.1,194.98
195.95,197.3,195.86,196.61
196.3,197.83,195.66,197.22
196.59,197.37,195.0,197.35
196.83,197.19,195.53,196.21
196.99,197.83,195.81,196.01
194.49,196.91,194.49,195.04
196.65,197.17,195.41,195.81
195.5,195.5,193.22,195.16
195.16,195.88,194.35,195.5
192.26,192.51,190.27,190.99
189.6,189.93,188.05,188.56
189.45,189.87,186.79,187.93
188.0,189.16,187.0,187.82
186.97,189.56,186.89,189.09
189.54,189.99,187.56,188.42
188.58,188.93,187.3,187.53
186.23,187.0,185.45,185.79
185.54,186.46,185.34,185.34
185.3,186.5,183.98,184.23
184.37,185.63,183.17,184.56
184.67,186.57,184.28,184.86
185.65,186.25,184.25,185.19
185.34,185.74,184.57,185.42
185.27,187.0,184.68,184.74
183.63,184.5,182.57,182.74
182.68,183.47,181.1,182.16
181.96,183.7,181.44,182.64
182.75,182.99,181.51,182.27
183.63,184.32,182.51,183.96
183.58,184.19,182.31,183.13
183.35,185.0,183.07,184.15
184.65,184.99,182.65,183.03
183.68,185.49,183.31,184.98
187.2,187.65,186.37,186.6
186.83,190.87,186.82,190.7
190.96,191.32,189.85,190.73
191.21,193.1,191.0,192.17
193.7,194.81,192.61,193.15
193.42,194.15,191.83,192.16
192.6,194.89,192.0,194.42
194.18,194.89,193.22,193.39
193.96,194.43,190.02,190.02
190.06,192.41,189.33,190.99
190.93,191.56,189.66,189.97
190.14,190.62,188.5,189.47
190.1,191.76,189.46,190.22
188.87,188.94,186.45,186.92
185.56,186.74,184.34,185.18
185.34,186.65,184.65,186.38
185.54,186.31,184.41,184.96
184.7,184.96,183.0,183.86
184.17,185.13,183.58,184.1
181.85,183.31,181.85,182.01
181.89,181.99,178.71,178.72
179.37,181.67,179.1,181.32
183.17,184.77,182.36,184.77
185.25,186.23,184.12,186.16
185.41,186.99,184.42,186.97
185.74,185.94,184.22,184.66
185.42,186.73,184.99,186.73
173.84,177.0,172.57,174.83
174.8,175.0,173.25,173.78
174.42,174.75,172.63,172.86
173.35,175.57,172.95,174.97
175.09,175.99,174.4,175.77
176.43,177.89,176.25,177.8
178.43,179.1,176.26,176.85
177.04,177.89,176.2,177.35
177.62,182.32,177.5,182.12
181.69,182.18,179.86,180.15
179.65,181.67,179.04,179.21
179.81,180.34,178.88,179.23
179.9,180.8,179.34,180.27
179.54,179.8,177.71,177.85
177.91,179.75,177.78,179.19
179.6,181.39,179.6,180.0
178.83,180.08,177.35,179.99
180.19,183.39,180.04,182.88
182.53,184.05,182.26,183.07
182.27,183.55,181.59,183.55
180.48,183.2,179.66,182.21
182.38,183.28,181.16,183.19
183.52,184.99,183.27,184.47
184.63,186.2,184.15,185.25
185.22,186.24,184.64,185.19
185.54,185.75,183.41,184.13
183.5,184.99,179.92,181.3
180.25,180.75,177.82,178.94
178.67,178.94,177.31,177.31
177.83,180.18,177.82,178.97
179.21,180.76,179.0,179.68
179.46,179.59,177.12,177.48
177.0,178.23,175.64,176.08
175.37,177.5,175.16,175.74
176.15,176.86,175.28,176.08
176.7,178.0,176.01,177.67
177.99,178.15,176.83,177.46
176.88,177.67,176.06,177.12
177.0,177.76,175.1,175.2
175.06,175.8,173.3,173.37
173.52,174.38,172.73,172.8
173.04,178.35,172.73,177.85
177.36,177.49,175.12,175.76
176.45,178.74,174.85,178.7
177.88,180.54,177.88,180.22
180.08,182.0,180.02,180.02
181.05,182.93,180.61,182.23
181.96,183.5,181.91,183.22
183.56,185.56,183.51,185.35
185.84,186.5,184.56,185.08
185.32,186.7,184.67,186.41
186.49,187.79,186.3,187.57
187.21,187.4,185.2,185.53
185.83,187.35,185.3,186.64
187.15,187.36,185.3,186.0
186.39,190.35,186.38,189.71
189.33,189.42,187.26,187.97
189.02,189.5,186.55,187.38
188.31,188.57,186.28,187.26
186.26,186.95,183.86,184.16
185.06,186.43,183.88,185.92
185.82,188.65,185.49,187.74
187.53,188.99,186.8,188.76
188.04,190.81,187.86,190.09
190.23,190.39,186.79,188.43
181.28,183.5,179.67,182.25
181.43,183.72,180.71,182.73
181.25,182.81,179.64,179.64
179.6,179.65,177.66,177.9
178.05,178.45,176.16,176.85
175.98,178.53,175.89,176.4
177.17,177.86,176.36,177.36
176.11,177.84,175.34,176.68
176.02,176.02,172.72,172.9
173.53,173.75,172.36,172.84
172.19,174.97,172.19,174.24
173.97,174.85,173.79,174.67
175.64,177.56,175.07,177.25
176.97,177.65,176.25,177.14
176.81,180.39,176.8,179.7
179.52,181.25,179.26,180.24
178.22,182.36,177.86,181.84
181.26,184.43,180.99,183.69
183.18,184.0,182.32,183.19
182.74,185.65,182.41,182.95
182.96,184.86,182.79,184.26
184.25,185.71,182.62,182.79
182.82,185.16,182.82,183.45
183.52,184.6,182.88,183.23
183.94,185.28,183.56,184.06
183.83,185.95,183.81,185.27
185.38,186.12,183.65,185.17
183.33,184.64,182.82,184.26
185.81,187.16,185.68,186.44
186.57,187.95,186.4,187.14
187.37,188.39,186.9,187.64
188.35,188.92,187.18,187.68
187.55,188.37,185.85,186.39
187.41,188.45,186.04,186.76
186.01,187.45,185.89,186.22
186.41,187.0,183.71,183.9
183.89,184.29,182.21,182.21
182.66,186.35,182.66,185.81
185.99,187.9,185.54,186.81
185.6,186.7,183.5,184.71
184.47,188.26,184.17,187.9
188.5,188.7,186.4,186.67
187.43,189.44,187.37,188.25
188.76,195.4,188.7,195.04
194.98,195.63,191.96,192.62
191.91,192.67,189.32,189.83
189.94,192.62,189.11,190.45
191.64,193.77,191.4,192.49
193.12,195.13,192.78,194.5
194.24,194.5,192.49,193.55
193.2,193.38,192.35,192.69
193.12,193.97,191.28,191.77
191.72,195.31,191.57,194.52
193.89,194.17,192.69,193.29
193.88,197.0,193.6,196.64
196.06,199.21,195.66,195.68
195.04,197.0,194.27,195.19
196.24,198.24,195.88,197.77
195.98,197.41,195.42,197.02
198.05,198.71,195.0,196.4
187.25,190.7,187.01,190.01
189.8,192.8,189.74,192.27
192.01,193.0,191.2,192.15
191.79,192.41,190.11,191.73
192.22,192.22,190.03,190.22
190.54,190.67,189.11,189.63
191.14,193.99,190.58,193.14
193.59,195.94,193.41,195.11
194.38,196.86,194.35,196.47
196.31,196.74,193.15,193.53
193.75,193.84,191.25,191.44
191.05,191.49,189.8,191.26
190.93,190.95,189.25,190.03
189.34,190.3,186.93,189.3
189.16,190.57,188.23,188.91
188.98,190.59,188.37,190.08
191.12,193.02,190.94,192.57
192.79,193.03,191.76,192.19
191.91,191.99,188.17,188.72
189.07,189.08,186.18,186.46
186.27,187.41,185.93,187.06
186.61,187.13,186.04,187.0
186.25,186.7,184.7,184.89
185.85,187.16,184.95,186.39
186.45,186.45,185.03,185.68
185.84,186.14,185.31,185.94
184.8,185.65,183.93,184.78
184.48,184.88,182.94,183.08
183.64,183.78,182.33,183.76
183.38,184.57,182.49,184.36
184.76,186.28,184.67,185.69
185.55,185.76,184.12,184.37
184.71,185.45,184.2,184.51
184.66,186.09,183.92,185.98
186.47,187.65,185.9,186.37
186.22,187.64,185.96,186.22
186.2,186.22,183.82,184.29
183.61,184.2,182.01,182.25
182.48,182.55,180.91,181.22
182.0,183.0,181.52,182.56
182.4,182.71,181.24,182.35
181.9,182.81,181.56,182.26
182.04,183.61,181.79,183.6
184.12,184.47,182.36,182.82
182.59,182.67,181.4,181.55
181.92,182.25,181.0,182.14
181.5,183.0,180.65,180.88
180.25,180.97,180.06,180.72
180.87,181.37,179.27,180.37
179.77,182.46,179.66,181.71
181.33,181.93,180.26,181.27
181.7,187.27,181.7,186.35
186.34,188.99,186.17,188.39
188.39,188.81,187.35,188.53
187.61,188.27,187.44,188.04
187.65,188.08,186.37,187.22
187.68,188.9,186.89,188.42
186.44,188.05,186.21,187.7
187.73,188.35,186.7,188.0
188.55,190.44,188.53,189.86
189.54,190.08,188.21,188.49
192.24,193.36,190.76,192.36
192.36,195.95,192.0,192.49
191.96,193.44,190.0,192.5
191.3,191.7,189.25,190.85
191.59,194.72,191.56,194.09
194.11,194.9,193.57,193.63
193.95,195.62,193.75,195.24
195.3,195.9,193.79,194.4
194.3,196.4,193.65,195.78
195.3,195.89,194.54,194.57
195.2,195.99,192.9,194.0
192.84,194.29,191.54,191.67
190.5,191.5,188.86,189.15
189.35,189.95,188.6,189.64
188.75,189.2,186.44,187.1
185.36,186.88,184.44,185.97
186.64,186.68,183.58,184.3
184.4,186.67,183.58,186.63
187.81,188.36,186.28,187.47
187.45,188.69,186.81,187.34
188.0,188.48,187.37,187.95
187.57,188.17,186.93,187.88
187.85,188.88,186.79,187.38
188.1,189.81,187.76,189.36
190.04,190.25,189.36,190.07
189.86,190.39,189.25,190.1
190.9,192.07,190.5,191.23
190.77,191.88,190.29,190.41
191.39,191.81,190.71,191.16
191.02,193.53,191.02,192.99
193.03,194.13,191.56,192.25
191.47,192.3,190.66,192.0
192.28,192.75,191.14,192.3
192.68,192.97,190.93,191.56
192.39,192.95,191.86,191.95
191.69,192.69,190.06,190.68
190.53,191.75,190.09,191.2
190.75,191.2,189.51,190.14
190.34,190.74,189.78,189.99
190.12,192.15,190.1,191.54
191.08,192.78,190.12,191.72
191.47,191.6,190.57,191.28
191.42,192.49,190.58,191.81
191.25,193.57,190.82,192.96
193.22,193.64,192.3,192.8
192.79,194.13,192.71,193.75
194.54,195.0,193.19,194.0
193.72,194.14,192.63,193.11
192.75,193.07,191.52,191.62
191.0,192.45,189.88,192.31
192.05,192.5,188.97,189.01
188.93,190.33,188.61,190.06
188.51,189.96,188.12,189.64
189.64,190.85,189.15,189.83
189.91,190.4,186.79,187.17
187.66,187.78,186.24,186.91
188.11,189.37,187.56,188.67
189.69,190.89,188.71,189.04
187.77,188.12,185.54,185.71
185.97,189.6,185.61,189.36
189.12,189.5,186.09,186.42
185.86,187.74,185.1,185.93
185.49,186.65,183.42,183.52
184.89,185.72,183.59,183.8
182.46,183.79,178.75,181.75
179.8,181.48,178.69,179.84
181.24,182.84,180.22,182.05
166.84,170.33,166.69,169.1
166.4,166.68,161.68,163.23
162.41,165.41,161.1,161.79
162.12,162.83,161.54,162.18
162.1,162.44,161.45,162.08
162.0,162.91,161.81,161.87
162.0,163.6,161.8,163.6
164.33,164.62,162.76,163.46
163.5,164.62,163.02,164.35
165.48,165.59,163.62,164.4
164.25,164.54,163.38,164.36
164.34,164.36,162.24,162.65
163.13,163.54,161.56,161.82
161.28,161.53,160.05,161.46
161.42,162.21,160.85,162.07
161.9,164.47,161.61,163.49
163.7,163.9,162.6,163.3
162.28,163.0,161.76,161.92
162.0,162.8,161.8,162.79
162.1,164.49,161.69,164.16
164.16,164.97,163.72,164.16
164.73,164.75,161.89,161.89
162.05,162.1,160.96,161.43
160.95,161.5,159.8,160.64
161.83,161.95,160.75,160.92
161.54,163.86,161.06,162.15
162.65,163.5,161.56,161.76
161.93,162.1,161.01,161.95
162.75,163.37,161.44,162.17
161.64,163.32,161.35,161.54
162.47,162.73,161.64,162.67
162.47,164.52,162.0,164.52
164.01,164.5,163.01,164.05
163.61,164.5,162.91,163.27
163.29,163.29,161.54,161.86
160.84,163.02,160.8,162.99
163.01,163.33,160.03,160.51
160.82,162.93,160.52,161.07
160.25,160.5,155.33,155.38
155.93,156.74,152.84,153.06
